,2,PAY013CP,Hours and Dollars Pay Types,,,,,,,,,,,,,,
,2,PAY013P,Hours and Dollars Entry File,,,,,,,,,,,,,,
,2,PAY016CP,Payroll Interface Time Data Control,,,,,,,,,,,,,,
,2,PAY016P,Payroll Interface Time Data Export,,,,,,,,,,,,,,
,3,PAY016TP,Payroll Interface Time Data Export (Ceridian Fmt),,,,,,,,,,,,,,
,2,PAY017P,Payroll Interface - Finder of Emps with Errors,,,,,,,,,,,,,,
,3,PAY023P1,Salesman Minimum Wage Analysis - Finder Work File,,,,,,,,,,,,,,
,3,PAY023P2,Salesman Minimum Wage Analysis - Detail Perm File,,,,,,,,,,,,,,
,3,PAY030P,Sales Reporting File - Payroll Summary,,,,,,,,,,,,,,
,3,PAY031P,Bonus Volume File - Spreadsheet for Payroll,,,,,,,,,,,,,,
,3,PAY031P2,Bonus Volume File - Consolidated Work File,,,,,,,,,,,,,,
,3,PAYBONP,Payroll Sals Bonus Control File,,,,,,,,,,,,,,
,5,PAYCHEXP,PAYCHEX Transmission File,,,,,,,,,,,,,,
,2,PAYEXCLP,Payroll Time Entry Exclusion Locations,,,,,,,,,,,,,,
,2,PAYMCDTLP,Monthly Commission Detail File,,,,,,,,,,,,,,
,2,PAYMCHDRP,Monthly Commission Header File,,,,,,,,,,,,,,
,3,PAYMCREVP,Sales Counselors Review File,,,,,,,,,,,,,,
,5,PAYMCSUMP,Sales Counselors Review Report QTEMP Shell,,,,,,,,,,,,,,
,2,PAYTABLP,Payroll Codes Table,,,,,,,,,,,,,,
,5,PCCOST,PC Download Extract Item Cost file,,,,,,,,,,,,,,
,5,PCLOCN,PC Download Extract Location file,,,,,,,,,,,,,,
,5,PCSMAN,PC Download Extract Salesman file,,,,,,,,,,,,,,
,5,PGMMST,Program Description File,,,,,,,,,,,,,,
,3,PMTFRMP,Payment Form Table,,,,,,,,,,,,,,
,5,POO001P,Payoff Offer Temp Workfile Shell,,,,,,,,,,,,,,
,3,POOLOGP,Payoff Offer Log File,,,,,,,,,,,,,X,
,3,POOMIDP,Payoff Offer Master ID File,,DLQFRQP,,,,,,,,,,,X,
,5,PRGLTRAN,OSIRIS FINANCIAL SYSTEM G/L TRAN I/P FILE,,,,,,,,,,,,,,
,5,PRINTER, ,,,,,,,,,,,,,,
,5,PRPCBO,P/R - PC bonus file,,,,,,,,,,,,,,
,4,PRTGLX,Flag to print Clean Trans Report Batches,,,,,,,,,,,,,,
,5,PRV001P,Privacy Notification - Work Detail File,,,,,,,,,,,,,,
,4,PRVLOGP,Privacy Notification - Permanent Log File,,,,,,,,,,,,,X,
,3,PTRANP,PRE -ACQUISITION TRANSACTION FILE,,MLMINVP,,,,,,X,,,,,,
,5,PTRST01,Trust Catchup Location Processing File,,,,,,,,,,,,,,
,5,PTYP,Product Type Summary File,,,,,,,,,,,,,,
,2,PUR002P,Purchase Event - Poster Control File,,,,,,,,,,,,,,
,2,PUR006P,Purchase Event - Qualified Contract Lines,,,,,,,,,,,,,,
,2,PURINVDP,Purchase Reference - Detail,,,,,,,,,,,,,,
,2,PURINVHP,Purchase Reference - Header,,,,,,,,,,,,,,
,2,PURINVIP,Purchase Reference - Item,,,,,,,,,,,,,,
,5,QTFTRST,QTF - Qualified Trust Upload File,,,,,,,,,,,,,,
,3,RCDSTJP,join file of RECIP and DISTR: populated by OPNQRYF,,,,,,,,,,,,,,
,3,RELICP,Real-Estate License Number File,,,,,,,,,,,X,,,
,3,RNBRCONTP,Contract numbers to be changed,,,,,,,,,,,,,,
,3,RNBRCONTP1,File/Fields to be changed,,,,,,,,,,,,,,
,3,RNBRCONTP2,Log entries for RNBRCONTR,,,,,,,,,,,,,,
,2,RPCMSTP,Recurring Payment - Auto Payment Master File,,,,,,,,,,,,,X,
,3,RPLOGP,Recurring Payment - Log File,,,,,,,,,,,,,,
,3,RPTC001A,Recurring Payment - Trust Commerce Next Ticket #,,,,,,,,,,,,,,
,5,RPTC001P,Recurring Payment - TC Upload Transaction File,,,,,,,,,,,,,,
,5,RPTC002P,Recurring Payment - Result Trans File from TC,,,,,,,,,,,,,,
,3,RPTCCTLP,Recurring Payment - Trust Commerce Customer Ctl,,EX100P0,,,,,,,,,,,X,
,3,RPTCPWDP,Recurring Payment - Trust Commerce Password Ctl,,LETRSB,,,,,,,,,,,X,
,5,RPTRANP,Recurring Payment - CARLIB Format Transaction File,,,,,,,,,,,,,,
,1,SALEAP,Sales Batch File Additional Salesman,,SLSTATP,,,,,,,,,X,,,
,5,SALEAUD,Field Transmission sales batch audit,,,,,,,,,,,,,,
,5,SALEDOMP,Sales Batch File Detail Records (Osiris Mgt),,,,,,,,,,,,,,
,1,SALEDP,Sales Batch File Contract Records,,,,,,,,,,,,,,
,3,SALEHDP,Sales File Deleted Header Records,,,,,,,,,,,,,,
,1,SALEHP,Sales Batch File Header Records,,,,,,,,,,,X,,,
,3,SALEHSTP,Sales Batch History,,,,,,,,,,,,,,
,1,SALEIP,Sales Batch File Contract Item Records,,SMAC01P,,,,,,,,,X,,,
,5,SALES,Work File,,,,,,,,,,,,,,
,2,SCOMMP,Salesman Mster Sub-Location data,,SMAC01P1,,,,,,,,,X,,,
,5,SLSLD1P,Sales Lead work file,,,,,,,,,,,,,,
,5,SLSLD2P,Sales Lead work file,,,,,,,,,,,,,,
,5,SLSLD3P,Sales Lead work file,,,,,,,,,,,,,,
,5,SLSLD4P,Sales Lead work file,,,,,,,,,,,,,,
,5,SLSPLITP,Salesman Splits.,,,,,,,,,,,,,,
,1,SLSRMKP,Sales Remark file,,SMACNOCERP,,,,,,,,,X,,,
,3,SLSTATP,Sales Statistics File,,,,,,,,X,,,,,,
,2,SLSTYPEP,Sale Type Values File,,,,,,,,,,,X,,,
,3,SMAC01P,Salesperson Sales Activity Stat Reporting,,,,,,,,,,,,,,
,3,SMAC01P1,Salesperson Sales Activity Weekly Summary File,,,,,,,,,,,,,,
,3,SMAC01P2,Salesperson Sales Activity Weekly Summary File,,,,,,,,,,,,,,
,3,SMAC01P3,Salesperson Sales Activity Stat Reporting,,,,,,,,,,,X,,,
,3,SMACNOCERP,Salesperson Activity No Ceridian Records File,,DBFBBU,,,,,,,,,X,,,
,3,SMACTP,Salesman Activity Statistics File,,SMAC01P2,,,,,,,,,X,,,
,5,SORTIN,Work File,,,,,,,,,,,,,,
,5,SPOOLIN,Work File,,,,,,,,,,,,,,
,3,ST105P,Statements Master File,,LETRSE,,,,,,,,,,,X,
,3,ST105P2,Statements Daily Control Limits,,,,,,,,,,,,,X,
,4,ST105PHIST, ,,,,,,,,,,,,,X,
,4,ST105PMAIN, ,,,,,,,,,,,,,X,
,3,ST106P,Statement Tray Number Indicator,,LTEXA,,,,,,,,,,,X,
,3,STATEP,USA/Canada State/Province Abbreviation File,,,,,,,,,,,,,X,
,5,STFINDP,Statements Sorted Finder File to print,,,,,,,,,,,,,,
,2,STRNP,Salesman Transaction File,,,,,,,,,,,,,,
,5,SUMM, ,,,,,,,,,,,,,,
,3,TA0000P,Travel Assurance Sales Status Code Table,,,,,,,,,,,,,,
,3,TA0001P,Travel Assurance Sales,,TA0000P,,,,,,,,,,,X,
,5,TA0002P,Travel Assurance Sales Reporting work file,,,,,,,,,,,,,,
,5,TA0003A, ,,,,,,,,,,,,,,
,3,TA0003P,Travel Assurance Sales-Vendors,,,,,,,,,,,,,X,
,5,TE101P,Trust Earnings Allocation Report Work File,,,,,,,,,,,,,,
,5,TE105P,Amount-in-Trust-Report spread sheet Phy File,,,,,,,,,,,,,,
,5,TE106P,Work File for Allocation of Pre-acq Trust Earning,,,,,,,,,,,,,,
,5,TE108P,Work File,,,,,,,,,,,,,,
,5,TEMP,File for DISTRIBUTION PROGRAM,,,,,,,,,,,,,,
,4,THACKERSUB,Thacker Casket Item Substitution File (JBISS),,,,,,,,,,,,,,
,3,TITLE,Company Name for Interactive Screens,,,,,,,,,,,,,,
,5,TOSERVICE,Upload file for Bulk Purchase Servicing,,,,,,,,,,,,,,
,5,TPS002P,Trust Liability/Earnings Report-Work File,,,,,,,,,,,,,,
,5,TPS018P,Trust Liability/Earnings Report-Work File,,,,,,,,,,,,,,
,5,TPS020P,Work file for TPS020S Stored Procedure,,,,,,,,,,,,,,
,5,TPS021P,Work file for TPS021S Stored Procedure,,,,,,,,,,,,,,
,5,TPS022P,Work file for TPS022S Stored Procedure,,,,,,,,,,,,,,
,5,TPS023P,Work file for TPS023S Stored Procedure,,,,,,,,,,,,,,
,5,TPS024P,Alabama Cemetery Property Sales Log2- Work File,,,,,,,,,,,,,,
,5,TPS025P,Work file for TPS025S Stored Procedure,,,,,,,,,,,,,,
,5,TPS027P,Work file for TPS027S Stored Procedure,,,,,,,,,,,,,,
,5,TPS028P,Work file for TPS028S Stored Procedure,,,,,,,,,,,,,,
,3,TRAVEL,Data Area For Travel Care Weekly Reports,,,,,,,,,,,,,,
,3,TRCALCP,Trust Calc Method Master File,,,,,,,,,X,,,,,
,3,TRDUEP,Trust Due Code Description File.,,,,,,,,,X,,,,,
,5,TRFEEDA,Trilogy feed status,,,,,,,,,,,,,,
,3,TRREMMP,Trust Remit Method Description File.,,,,,,,,,X,,,,,
,3,TRREMTP,Trust Remit Code Description File.,,,,,,,,,X,,,,,
,5,TRRKEYP,Trust Remittance/Withdrawal Reports File,,,,,,,,,,,,,,
,5,TRST12P, ,,,,,,,,,,,,,,
,5,TRST14P1,Trust Statement Selection Data,,,,,,,,,,,,,,
,5,TRST14P2,Trust Statement Selection Data - Summarized,,,,,,,,,,,,,,
,5,TRST40P,Work file for trust amount transactions,,,,,,,,,,,,,,
,5,TRST41P,Work file for Trust Remittance,,,,,,,,,,,,,,
,5,TRST47P,Work file for Trust Remittance,,,,,,,,,,,,,,
,5,TRST48P,Work file,,,,,,,,,,,,,,
,5,TRST51P,Work File for TRST51,,,,,,,,,,,,,,
,5,TRST52,Work File for TRST52,,,,,,,,,,,,,,
,5,TRST71P,Output file from TRST71R for further reporting,,,,,,,,,,,,,,
,5,TRSTCHUP2,Work file for Catch-Up Process(new trudtp recs),,,,,,,,,,,,,,
,5,TRSTCHUPP,Work file for Catch-Up Process.,,,,,,,,,,,,,,
,4,TRSTCLOGP,CATCHUP LOG ACTIVITY FILE,,,,,,,,,,,,,,
,2,TRUDTP,Trust Activity Detail Table,,DBAPAQ,,,,,,,X,,,,,
,5,TXCONTCSH, ,,,,,,,,,,,,,,
,5,TXCSHPTYP, ,,,,,,,,,,,,,,
,5,TXCXLPTYP, ,,,,,,,,,,,,,,
,5,TXPCSHPTYP, ,,,,,,,,,,,,,,
,5,TXTRSTACTP, ,,,,,,,,,,,,,,
,5,UNLNKJP,Unlinked contracts - Before and after images,,,,,,,,,,,,,,
,3,USER,Program Access by User ,User-Key,,,,,,x,,,,,,,
,3,USERAP,User/program-option authority file - AUDIT,User-Audit-Key,,,,,,x,,,,,,,
,3,USERLOCAP,User/location authority file - AUDIT,User-Locn-Key,,,,,,x,,,,,,,
,3,USERLOCP,Remote Location User File,User-Remote-Locn-Key,,,,,,x,,,,,,,
SQL Table,3,VAULTDESC,Outside Vault Item Description,,,,,,,,,,,,,,
SQL Table,3,VAULTMDESC, ,,,,,,,,,,,,,,
,5,VAULTNUMB,Semper Vault Purchase Numbering,,,,,,,,,,,,,,
,5,VOCAMDLSTP, ,,,,,,,,,,,,,,
,3,VOCAMDP,Contract Amendment File,,,,,,,,,,,,,,
,2,VOCMSCP,Vault O&C File Status Codes,,,,,,,,,,,,,,
,2,VOCMSLP,Vault Open & Close Master - Log File,,,,,,,,,,,,,,
,2,VOCMSTP,Vault Open & Close Master,,,,,,,,,,,,,,
,2,VOCRRCP,Vault O&C Rejection Reason Codes File,,,,,,,,,,,,,,
,2,VOCVLCP,Lawn Crypt File containing recs eligible for VICS.,,,,,,,,,,,,,,
,2,WCOMMP,"Weekly Commission Payroll File-Loc,Sman,Date",,,,,,,,,,,,,,
,5,WCSUM,Cash Batch Workfile,,,,,,,,,,,,,,
,5,WRKCMX21,WORK FILE FOR CCMX21P,,,,,,,,,,,,,,
,5,WSALEDP,Weekly Sales File Detail Records,,,,,,,,,,,,,,
,5,WSALEHP,Weekly Sales File Header Records,,,,,,,,,,,,,,
,5,WSALEIP,Weekly Sales File Detail Item Records,,,,,,,,,,,,,,
,5,WEPROCSAVW,SAVLIB before processing,,,,,,,,,,,,,,
,5,WEPROCSAVM,SAVLIB before processing,,,,,,,,,,,,,,
,5,ATSCNAIL1,Add a Contract NOTS - Active Item - Logical,,,,,,,,,,,,,,
,5,BUDLF1,"Loewen Budget File- key:co#,fis yr,bud#,acct,suba",,,,,,,,,,,,,,
,5,CA.CASHC, ,,,,,,,,,,,,,,
,5,CA.CCTC, ,,,,,,,,,,,,,,
,5,CA.CCTD, ,,,,,,,,,,,,,,
,5,CA.CCTM, ,,,,,,,,,,,,,,
,5,CA.CMST,"Contract Master LF over CMSTP by CMLOCN, CMCONT",,,,,,,,,,,,,,
,4,CA.CMST1,Contract Master - Active Record only,,CUSTP,,,,,,,,,,,X,
,4,CA.CMST2,Contract Master - Active Record only,,,,,,,,,,,,,X,
,5,CA.CMST5,"Contract Master - Keyed by Locn, Rewrite#",,,,,,,,,,,,,,
,5,CA.CNAM,Contract Master - By Name,,,,,,,,,,,,,,
,5,CA.COST,Item Cost Master File,,,,,,,,,,,,,,
,5,CA.LOCN1,Logical file over Location Master File,,,,,,,,,,,,,,
,5,CA.LOCX1,Logical file over Cemetery Location Extension File,,,,,,,,,,,,,,
,5,CA.LOCX3,Logical file over Cemetery Location Extension File,,,,,,,,,,,,,,
,5,CA.LOCX4,Logical file over Cemetery Location Extension File,,,,,,,,,,,,,,
,5,CA.LOCX5,Logical file over Cemetery Location Extension File,,,,,,,,,,,,,,
,5,CA.PINVC,Product Inventory S/N File - by Contract Number,,,,,,,,,,,,,,
,5,CA.PINVS,Product Inventory S/N File - by Serial Number,,,,,,,,,,,,,,
,5,CA.SMGRL1,Salesman Manager File by type salesman,,,,,,,,,,,,,,
,5,CA.SMGRL2,Salesman Manager File by salesman,,,,,,,,,,,,,,
,4,CA.SMGRL3,Salesman Manager File by type salesman Select/Omit,,,,,,,,,,,,,,
,5,CA.SOVRL1,Sales Overrid File by type,,,,,,,,,,,,,,
,5,CA.SOVRL2,Sales Overrid File,,,,,,,,,,,,,,
,5,CA.SOVRL3,Sales Overrid File,,,,,,,,,,,,,,
,5,CA.WTRST2,Trusting File - Keyed By Location/Contract Number,,,,,,,,,,,,,,
,5,CAAGERC1,Aging Reconciliation LF by Contract,,,,,,,,,,,,,,
,5,CAAGERC2,Aging Reconciliation LF by Loc/Contract/Period,,,,,,,,,,,,,,
,5,CAAGERC3,Aging Reconciliation LF by Loc/Contract/Period,,,,,,,,,,,,,,
,5,CAAGERS1,MULTI-MBR AGEING RECONCILIATION FILE,,,,,,,,,,,,,,
,5,CAASMNL1,*** Logical Used by CUTOFF Look at Source,,,,,,,,,,,,,,
Join,4,CACAJL1,Commission Adj. Facility File By Loc# & Contr.#,,,,,,,,,,,,,,
Join,5,CACAJL2,Commission Adj. Facility File By Loc# & Sal#.,,,,,,,,,,,,,,
Join,5,CACAJL3,Commis. Adj. Facility File By Tran & Loc# & Cont#.,,,,,,,,,,,,,,
Join,5,CACAJL4,Commis. Adj. Facility File By Rel.Date & Ent.Date,,,,,,,,,,,,,,
Join,5,CACAJL5,Commis. Adj. Facility File By Stat & Loc# & Cont#.,,,,,,,,,,,,,,
Join,4,CACITMJ1,Line Item Invenotry Trust Join Logical File,,CSTRANP,,,,,X,,,,,,,
,5,CACITML1,Contract Item File by Loc/Contract/Item/Seq,,,,,,,,,,,,,,
,5,CACITML2,Contract Item File by Loc/Entity/Trust #/Contract,,,,,,,,,,,,,,
,5,CACITML3,Contract Item File by Loc/Bloc/Contract,,,,,,,,,,,,,,
,5,CACITML4,Contract Item File by Loc/Contract/Item/Seq,,,,,,,,,,,,,,
,5,CACMST,Contract Master by Location and Contract All,CM_LOCATION,CMSTSBP,,CBLOCN,,,,,,,,,,
,5,CACMST5,"Contract Master - Keyed by Locn, Rewrite#",,,,,,,,,,,,,,
,4,CACMSTL1,Contract Master - Active Record only,,,,,,,,,,,,,X,
,4,CACMSTL2,"Contract Master-by CMLOCN,CMCONT New Contr ONLY",,,,,,,,,,,,,,
,5,CACMSTL5,"Contract Master - Keyed LOCN, REWRITE#",,,,,,,,,,,,,,
,4,CACMSTL8,Contract Master - by Loc/Name -Active Records only,,,,,,,,,,,,,X,
,5,CACMSTL9,Contract Master (CMST) by Customer Number,,,,,,,,,,,,,,
,5,CACMSTLA,Contract master - LF by Sales GL Period/Loc/Sman,,,,,,,,,,,,,,
,5,CACMSTLB,Contract master - Logical by Cancel GL Period,,,,,,,,,,,,,,
,5,CACMSTLD,Contract Master BY Payroll End Date,,,,,,,,,,,,,,
,4,CACMSTV1,Contract Master View using Effective Dates,,CA.SMAN,,,,,,,,,X,,,
,4,CACMSTV2,Contract Master View using Effective Dates Non,,CEREMP,,,,,,,,,X,,,
,5,CACOST,Item cost file,CF_LOCATION,CACITMP,,CILOCN,,,,,,,,,,
,5,CACRMK,Customer Remarks File,,,,,,,,,,,,,,
,5,CACURXL1,TRILOGY - Current Master files - logical (work),,,,,,,,,,,,,,
,5,CADLSM1,Delinquency Summary File,,,,,,,,,,,,,,
,5,CALDCD,Lead Code Files - Logical,,,,,,,,,,,,,,
,4,CALOCN,Location Master by LOCN,,,,,,,,,,,,,,
Join,4,CALOCNJ,Location Master File  - Join file  CARLIB,,CACITMP,,,,,X,,,,,,,
Join,4,CALOCNJ,Location Master File  - Join file  CARLIB,,BLOCLUP,,,,, ,X,,,,,,
Join,4,CALOCNJ,Location Master File  - Join file  CARLIB,,CAASMNP,,,,, , ,,,X,,,
,5,CALOCX,Location Extension File,,,,,,,,,,,,,,
,5,CALOTR1, ,,,,,,,,,,,,,,
,5,CALOTRP,Location Trust Master,,,,,,,,,,,,,,
,5,CAOVRDL1,Sales overRide Detail file by Contract,,,,,,,,,,,,,,
,5,CAOVRDL2,Override Detail File,,,,,,,,,,,,,,
,5,CAOVRDL3,Sales overRide Detail file by Contract,,,,,,,,,,,,,,
,5,CAPDTYP,Product Type Master,,CASMANJ1,,,,,X,,,,,,,
,5,CAPOLIL1,*** Logical Look at Source,,,,,,,,,,,,,,
,5,CAPOLIL2,*** Logical look at Source,,,,,,,,,,,,,,
,5,CAPOLIL3,*** Logical look at Source,,,,,,,,,,,,,,
,5,CAPOLIL4,*** Logical look at source,,,,,,,,,,,,,,
,5,CASHAUD1,CASH RECEIPTD AUDIT - BY LOCATION,,,,,,,,,,,,,,
Join,4,CASMANJ1,SMAN Join with LOCN Includes only Cemetery records,,CAREGNP,,,,,X,,,,,,,
Join,4,CASMANJ1,SMAN Join with LOCN Includes only Cemetery records,,CACITMP,,,,, ,,,,X,,,
Join,4,CASMANJ2,SMAN Join with LOCN Includes only Funeral records,,CHSTP,,,,,X,,,,,,,
Join,4,CASMANJ2,SMAN Join with LOCN Includes only Funeral records,,CAUORP,,,,, ,,,,X,,,
,5,CASMANL4,*** Salesman + Employee  SS# Logical Join File,,,,,,,,,,,,,,
,4,CASMANL5,Salesman file - Active Salesmen only,,CMSTSBP,,,,,X,,,,,,,
,4,CASMANL5,Salesman file - Active Salesmen only,,CMEFFP,,,,, ,,,,X,,,
,4,CASMANL6,Salesman file - Active Salesmen only,,CUACT1P,,,,,,,,,X,,,
,5,CASMANL7,Salesman file - by Payroll ID and Employee ID,,,,,,,,,,,,,,
,5,CASMANP,Salesman Master File,,,,,,,,,,,,,,
,5,CASMGR,Salesman Manager File By Dates,,,,,,,,,,,,,,
,5,CASMGRL1,Salesman Manager File by type salesman,,,,,,,,,,,,,,
,5,CASMGRL2,Salesman Manager File,,,,,,,,,,,,,,
,4,CASMGRL3,Salesman Manager File by type & Selection on S,,CUSTP,,,,,,,,,X,,,
,5,CASMOP,Salesman Manager Self override %,,,,,,,,,,,,,,
,5,CASOVR,Sales Override File - key same as PF,,,,,,,,,,,,,,
,5,CASOVRL4,CASH RECEIPTD AUDIT - BY LOCATION,,,,,,,,,,,,,,
,5,CATAUDL1,Logical file over Trust Earnings Audit File,,,,,,,,,,,,,,
,4,CATERNL1,Logical file over Trust Earnings File,,CUSTP,,,,,, ,X,,,,,
,4,CATERNL2,Logical file over Trust Earnings File,,,,,,,,,X,,,,,
,5,CAWCSUM,Cash Receipts History Detail,,,,,,,,,,,,,,
,5,CAWCSUML2,WCSUM-Cash Receipt History,,,,,,,,,,,,,,
,4,CAWCSUML3,WCSUM-Cash Receipt History-Factored only,,,,,,,,,,,,,,
,5,CAWTRSL1,WTRST - Trust Detail Logical File,,,,,,,,,,,,,,
,5,CEREML1,Payroll Employee Master File,,,,,,,,,,,,,,
,5,CEREML2,Payroll Employee Master File,,,,,,,,,,,,,,
,5,CEREML3,Ceridian Employee Master File,,,,,,,,,,,,,,
,4,CEREMV1,View over Employee Master with joinable PsId-EmpId,,,,,,,,,X,,,,,
,5,CHSTL01,"Contract History LF - CHLOCN, CHCONT, CHDATEISO",,,,,,,,,,,,,,
,5,CHSTL02,"Contract History LF - CHLOCN, CHCONT, CHDATEISO DS",,,,,,,,,,,,,,
,5,CHSTL03,"Contract History LF - CHLOCN, CHCONT, CHTRAN",,,,,,,,,,,,,,
,5,CHSTX01, ,,,,,,,,,,,,,,
,5,CHSTX02, ,,,,,,,,,,,,,,
,5,CHSTX03, ,,,,,,,,,,,,,,
,5,CINVL1,"Item Inventory File - Locn, Item, Contract, Seq#",,,,,,,,,,,,,,
,5,CINVL2,Merchandise Liability  - LF on SILINO field,,,,,,,,,,,,,,
,5,CINVL3,Serviceable Item Inventory File,,,,,,,,,,,,,,
,5,CMGREPL1,DTAQ by location/sls,,,,,,,,,,,,,,
,5,CMSTSBL1,"LF over CMSTSBP by CBLOCN, CBCONT",,,,,,,,,,,,,,
,5,CMSTX01,"Contract Master Index - By Location, Contract",,,,,,,,,,,,,,
,5,CMSTX02,Contract Master Index - Active Records Only,,,,,,,,,,,,,,
,5,CMSTX03,Contract Master Index - New Contracts Only,,,,,,,,,,,,,,
,5,CMSTX05,"Contract Master Index - By Location, Rewrite#",,,,,,,,,,,,,,
,5,CMSTX06,"Contract Master Index - By Locn, Name, Contract",,,,,,,,,,,,,,
,5,CMSTX07,Contract Master Index GL Per Loc Salesman,,,,,,,,,,,,,,
,5,CMSTX08,"Contract Master Index - By Cancel Date, Location",,,,,,,,,,,,,,
,5,CMSTX09,"Contract Master Index -PR End Date, Loc, Sales#",,,,,,,,,,,,,,
,5,CMSTX10,"Contract Master Index By Loc, NAME, Active Cont",,,,,,,,,,,,,,
,5,CMSTX11,Contract Master Index - By Customer Number,,,,,,,,,,,,,,
,5,CMX460F2,Logical for Rewrite Credit Discrepancy,,,,,,,,,,,,,,
,5,COMMPDRL1,"Commission Rates By Plan, Eff Dates",,,,,,,,,,,,,,
,5,COMMPLNL1,Commission Plan Master File LF by Comm Name,,,,,,,,,,,,,,
,4,COMMTMRPV1,Distinct Commission Rates View,,,,,,,,,,,,,,
,4,CORPSTRV1,Corporate Structure by Loc w/ extra data for gdoc,,,,,,,,,,,,,,
,4,CORPSTRV2,Corporate Structure view to simulate USERLOCP,,,,,,,,,,,,,,
,4,CORPSTRV3,Corporate Structure view to simulate CAREGNP,,,,,,,,,,,X,,,
,4,COSTL01,Item Cost LF by Loc/Item,,,,,,,,,,,,,,
,5,COSTL02,Item Cost LF by Corp Item/Loc/Item,,,,,,,,,,,,,,
,5,COSTX01,Item Cost Master Table Index by Loc/Item,,,,,,,,,,,,,,
,5,COSTX02,Item Cost Master Table Index by Corp Item/Loc/Item,,,,,,,,,,,,,,
,4,CSISPACEV1,CSI Space View,,,,,,,,,,,,,,
,4,CSIV1,CSI Space/Owner/Deceased View,,,,,,,,,,,,,,
,5,CSTRANL1, ,,,,,,,,,,,,,,
,5,CSTRANL2, ,,,,,,,,,,,,,,
,5,CTTABLEL1,Customer Transaction - Valid Trans Types Sorted,,,,,,,,,,,,,,
,5,CTTRANL1,"Customer Transactions Repository - Loc, Cont, Stat",,,,,,,,,,,,,,
,5,CUSTL01,Customer/Prospect Table LF by Customer Number,,,,,,,,,,,,,,
,4,CUSTL02,"Customer/Prospect Table by ZIP5, LNAME, FNAME",,,,,,,,,,,,,X,
,5,CUSTL03,Customer/Prospect Table by Daytime Phone,,,,,,,,,,,,,,
,5,CUSTL04,Customer/Prospect Table by Evening Phone,,,,,,,,,,,,,,
,5,CUSTL05,Customer/Prospect Table by Other Phone,,,,,,,,,,,,,,
,4,CUSTL06,"Customer/Prospect Table by LNAME, FNAME, ZIP5",,,,,,,,,,,,,X,
,5,CUSTNOTEL1,"Customer Notes - Customer Number, Timestamp",,,,,,,,,,,,,,
,5,CUSTX01,Customer/Prospect Table Index for CUSTL01,,,,,,,,,,,,,,
,5,CUSTX03,Customer/Prospect Table Index for CUSTL03,,,,,,,,,,,,,,
,5,CUSTX04,Customer/Prospect Table Index for CUSTL04,,,,,,,,,,,,,,
,5,CUSTX05,Customer/Prospect Table Index for CUSTL05,,,,,,,,,,,,,,
,5,CUTRNL1,"Activity Transaction LF, keys: Actv date, Timestmp",,,,,,,,,,,,,,
,4,DBIFGAR2,"LF over DBIFGAR by GL#, Table Type",,,,,,,,,,,,,,
,4,DBIFGCR1,LF over DBIFGCR by DGCRCMPNY with sst field,,,,,,,,,,,,,,
,4,DBIFGCR2,LF over DBIFGCR Carlib Location,,,,,,,,,,,,,,
,4,DBIFGCR3,LF over DBIFGCR for Lawson-Carlib Location Lookup,,,,,,,,,,,,,,
,5,DS130L,Work File Logical For 50 Worst Locations Report,,,,,,,,,,,,,,
,4,DSSCFGFLV, ,,,,,,,,,,,,,,
,4,DSSDOCFLPV, ,,,,,,,,,,,,,,
,4,GLDRIVEL01,"CARLIB GL Driver LF -Unprocessed, Completion only",,,,,,,,,,,,,,
,5,GLXLAHF2,Translation Header file Logical by date,,,,,,,,,,,,,,
,5,GLXLAHF3,"Translation Header file Logical by LOCN,JRNL Stat",,,,,,,,,,,,,,
,5,GLXLATF2,Translation work file logical: Status;Locn;Acct,,,,,,,,,,,,,,
,5,GLXLATF3,Translation work file logical: Status;Locn;Acct,,,,,,,,,,,,,,
,5,HSTRNL1,"Sales Transaction History - Loc, BLoc, Cont",,,,,,,,,,,,,,
,5,HSTRNL2,"Sales Transaction History - Loc, BLoc, Date, Cont",,,,,,,,,,,,,,
,5,HSTRNL3,"Sales Transaction History - Date, Loc, Bloc, Slsmn",,,,,,,,,,,,,,
,5,IRB01L1,Interest Rebate Report Potential Upgrades LF,,,,,,,,,,,,,,
,5,LGP01L, ,,,,,,,,,,,,,,
,5,LTEXAL1,Letter blocking file  - by Location Number,,,,,,,,,,,,,,
,4,MLMINVL1,Merchandise Liability - Master inventory File,,,,,,,,,,,,,,
,4,MLMINVL2,Merchandise Liability - Master inventory File,,,,,,,,,,,,,,
,5,MLMPSTL1,Merchandise Liability  - Matrix Poster logical,,,,,,,,,,,,,,
,5,MLMPSTL2, ,,,,,,,,,,,,,,
,5,MLTRSTL1,Merchandise Liability  - Trust Tickler by Event Id,,,,,,,,,,,,,,
,5,MOACTVML1,Marker Order Activity Master Table-Activity,,,,,,,,,,,,,,
,5,MOACTVML2,Marker Order Activity Master Table-Result Status,,,,,,,,,,,,,,
,5,MODETLL1,"Marker Order Detail Table - Locn, Cont, Item, Seq#",,,,,,,,,,,,,,
,5,MOSVCLOGL1,MOTS - Service Log,,,,,,,,,,,,,,
,5,PAY001L1,Payroll Interface Time Data Export,,,,,,,,,,,,,,
,4,PAY001L2,Payroll Interface Time Data Export - No SL Key Err,,,,,,,,,,,,,,
